Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
-3.06,108.005,NOAA19,7:33:18 AM,20160911,ASMC,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,SIMPANG PESAK,
-2.06,111.095,NOAA19,7:33:18 AM,20160911,ASMC,KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM,NIBUNG TERJUN,
-2.24,102.76,NOAA19,7:33:18 AM,20160911,ASMC,JAMBI,SAROLANGUN,PAUH,PANGIDARAN,
-1.6,111.17,NOAA19,7:33:18 AM,20160911,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,KINA,
-0.55,110.74,NOAA19,7:33:18 AM,20160911,ASMC,KALIMANTAN BARAT,SEKADAU,NANGA MAHAP,TELUK KERBAU,
2.7,99.265,NOAA19,7:21:47 AM,20160912,ASMC,SUMATERA UTARA,ASAHAN,BANDAR PASIR MANDOGE,HUTA BAGASAN,
-2,105.66,NOAA19,7:21:47 AM,20160912,ASMC,BANGKA BELITUNG,BANGKA,TEMPILANG,PENYAMPAK,
-1.79,105.59,NOAA19,7:21:47 AM,20160912,ASMC,BANGKA BELITUNG,BANGKA BARAT,JEBUS,LIMBUNG,
-2.49,106.04,NOAA19,7:21:47 AM,20160912,ASMC,BANGKA BELITUNG,BANGKA TENGAH,SUNGAI SELAN,KEMINGKING,
-2.7,105.06,NOAA19,7:21:47 AM,20160912,ASMC,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,TANJUNG BARU,
-3.6,105.46,NOAA19,7:21:47 AM,20160912,ASMC,SUMATERA SELATAN,OGAN KOMERING ILIR,PEMATANG PANGGANG,SUNGAI MENANG,
0.94,110.94,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
0.89,110.915,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
-3.67,104.22,NOAA19,7:21:47 AM,20160912,ASMC,SUMATERA SELATAN,MUARAENIM,RAMBANG,NEGERI AGUNG,
0.11,110.2,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,BALAI,SENYABANG,
0.08,109.99,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,BALAI,SEMONCOL,
0.11,111.4,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,MENSIAP BARU,
0.02,109.865,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,SUBAH,
0.04,110.015,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,BALAI,SEMONCOL,
-0.07,111.58,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,SUNGAI TEBELIAN,GURUNG KEMPADIK,
0.02,111.07,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HILIR,MERAPI,
-0.63,110.67,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,TANJUNG BERINGIN,
-0.84,111.61,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,BINA JAYA,
-0.675,112.115,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,ELLA HILIR,NANGA KEMPANGAI,
-1.86,110.515,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,NANGA KELAMPAI,
-1.85,110.725,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,MAHAWA,
-1.83,111.56,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,BULIK,TOPALAN,
0.81,110.755,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SEKAYAN,MALENGGANG,
0.83,110.89,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUNGAI SERIA,
0.83,110.87,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUNGAI SERIA,
0.54,109.2,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,PONTIANAK,TOHO,ANSIAP,
0.64,109.31,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,LANDAK,MENJALIN,RABA,
0.75,110.825,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,PISANG,
0.755,110.745,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,NOYAN,SEMONGAN,
0.24,110.16,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,BALAI,EMPIRANG UJUNG,
0.25,110.26,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HULU,MENYABO,
0.48,111.23,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,BALAI SEPUAK,
0.53,110.01,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,LANDAK,NGABANG,AMBARANG,
0.45,111.245,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,BALAI SEPUAK,
0.49,111.505,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HILIR,NANGA MERKAK,
0.22,110.78,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.265,110.825,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.39,110.69,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,BONTI,TUNGGUL BOYOK,
0.31,111.18,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG,PADAK,
0.2,110.64,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,MANGKIANG,
0.21,110.74,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,KAMBONG,
0.25,110.77,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SELAMPUNG,
0.207,110.223,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HULU,MENYABO,
0.19,110.52,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,PARINDU,PUSAT DAMAI,
0.13,110.76,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,ENTAKAI SATU,
-0.02,109.885,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,SUBAH,
0,110.95,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HILIR,SEBERANG KAPUAS,
-0.08,112.21,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KAYAN HULU,NANGA UNGAI,
-0.09,110.21,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,PEDALAMAN,
-0.21,111.38,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,PULAU JAYA,
-0.15,111.38,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,BENUA BARU,
-0.15,110.52,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,SEI ALAI,
-0.12,111.76,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,KAYAN HILIR,NATAI TEBEDAK,
-0.11,110.51,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,SEI ALAI,
-0.15,110.93,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HULU,PERONGKAH,
-0.23,110.41,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,MELIAU,CUPANG,
-0.17,110.04,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,LALANG,
-0.23,111.6,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,SUNGAI TEBELIAN,RARAI,
-0.31,111.29,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,SEPAUK,SEKUJAM TIMBAI,
-0.27,110.42,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,MELIAU,CUPANG,
-0.23,111.78,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,NANGA PINOH,TENGKAJAU,
-0.34,111.35,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,GURUNG MALI,
-0.65,110.17,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,KUALAN HILIR,
-0.53,111.66,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,BELIMBING,NUSA KENYIKAP,
-0.37,111.39,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,BENUA KENCANA,
-0.47,112.03,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,ELLA HILIR,NANGA ELLA HILIR,
-0.47,111.59,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,BELIMBING,NANGA KEBERAK,
-0.42,110.7,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,NANGA TAMAN,NANGA ENGKULUN,
-0.58,110.21,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,BALAI PINANG,
-0.56,111.95,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,ELLA HILIR,NANGA KALAN,
-0.87,110.43,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,BENGARAS,
-0.67,111.53,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,ULAK MUID,
-0.67,111.38,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,HARAPAN JAYA,
-0.8,111.425,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,DURIAN JAYA,
-0.78,110.435,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,GEMA,
0.4,109.395,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,LANDAK,MANDOR,SELUTUNG,
0.32,110.985,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SAPE,
0.22,110.865,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,MUKOK,LAYAK OMANG,
0.17,111.27,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG,BELITANG SATU,
0.17,110.92,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SEKADAU,MUKOK,LAYAK OMANG,
-0.15,111.32,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SINTANG,TEMPUNAK,MENGKURAT BARU,
-0.16,110.09,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TAYAN HILIR,LALANG,
-0.22,110.09,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,TOBA,BALAI BELUNGAI,
-0.34,115.795,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TIMUR,KUTAI BARAT,MUARA LAWA,CEMPEDAS,
-0.59,112.15,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,ELLA HILIR,NANGA NYURUH,
-1.03,112.28,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,KATINGAN,KATINGAN HULU,SEI NANJAN,
-1.52,111.18,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,JEMUAT,
-1.77,110.57,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,BATU TAJAM,
-0.92,111.41,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,TANAH PINOH,MADONG RAYA,
-0.91,110.54,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,SEPOTONG,
-0.88,110.675,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SANDAI,RANDAU,
-0.91,110.78,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SANDAI,MENYUMBUNG,
-1.57,110.57,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,SIANTAU RAYA,
-1.19,112.72,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,KATINGAN,MARIKIT,TUMBANG DAKEI,
-1.15,110.56,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SANDAI,RANDAU,
-1.08,111.7,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,SERUYAN,SERUYAN HULU,TUMBANG KUBANG,
-1,110.34,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KAYONG UTARA,SIMPANG HILIR,BATU BARAT,
-0.97,114.985,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,BARITO UTARA,TEWEH TENGAH,TERINSING,
-0.945,110.555,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,BENGARAS,
-1.04,111.485,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,MELAWI,SOKAN,NANGA BETANGAI,
-1.76,111.515,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,BULIK,SEPONDAM,
-1.66,111.02,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,KUDANGAN,
-1.615,110.865,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,BETENUNG,
-1.21,110.755,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,SANDAI,RANDAU JUNGKAL,
-1.2,112.62,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,KATINGAN,KATINGAN HULU,TUMBANG LABANING,
-1.83,111.35,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,LAMANDAU,SUNGAI BULUH,
-1.57,110.87,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,BETENUNG,
-1.73,111.16,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,GINIH,
-1.677,111.05,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,NYALANG,
-1.86,111.1,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,LAMANDAU,TANJUNG BERINGIN,
-1.77,111.475,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,BULIK,PEDONGATAN,
-1.77,110.53,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,BATU TAJAM,
-1.83,110.675,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,MAHAWA,
-1.78,111.07,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,DELANG,RIAM PENAHAN,
-1.86,111.76,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT UTARA,SUKARAMI,
-2.09,111.02,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,JELAI HULU,BIKU SARANA,
-1.92,110.895,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,JELAI HULU,KESUMA JAYA,
-1.88,111.3,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,LAMANDAU,SEKOBAN,
-1.96,110.59,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,MARAU,BELABAN,
-1.924,111.106,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,LAMANDAU,CUHAI,
-1.89,111.51,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,LAMANDAU,BULIK,SUNGKUP,
-2.08,111.08,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM,NIBUNG TERJUN,
-2.04,111,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,JELAI HULU,PENYARANG,
-2.01,110.695,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,MARAU,SUKA KARYA,
-2.04,112.015,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,SERUYAN,SERUYAN TENGAH,SUKA MANDANG,
-2.28,110.76,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,MARAU,MEMBULUH BARU,
-2.12,110.98,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,KETAPANG,JELAI HULU,BIKU SARANA,
-3.23,112.43,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,SERUYAN,SERUYAN HILIR,PEMATANG LIMAU,
-2.43,111.31,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,SUKARAJA,
-2.29,113.84,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN TENGAH,PULANGPISAU,KAHAYAN KUALA,PADURAN SABANGAU,
-6.91,107.54,NOAA19,7:21:47 AM,20160912,ASMC,JAWA BARAT,BANDUNG,CIMAHI SELATAN,LEUWIGAJAH,
0.39,110.73,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SEMOMBAT,
-2.77,106.42,NOAA19,7:21:47 AM,20160912,ASMC,BANGKA BELITUNG,BANGKA SELATAN,AIR GEGAS,BENCAH,
-0.17,110.78,NOAA19,7:21:47 AM,20160912,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,RAMBING,
0.71,110.94,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,KETORI,
0.68,111.08,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEBURUK SATU,
0.45,111,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEI TAPAH,
0.415,111.025,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HILIR,SEMADU,
0.43,110.16,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,LANDAK,NGABANG,JELIMPO,
0.435,109.705,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,LANDAK,SENGAH TEMILA,BANYING,
0.17,110.97,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HILIR,TIMPUK,
0.17,110.595,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,SANGGAU KAPUAS,SEI MAWANG,
-0.05,111.58,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,SUNGAI TEBELIAN,GURUNG KEMPADIK,
-0.39,112.27,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,MENUKUNG,LAMAN MUMBUNG,
-0.072,112.05,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KAYAN HILIR,TERTUNG MAU,
-0.09,110.96,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,SEKADAU HILIR,SUNGAI RINGIN,
-0.08,111.2,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,SEPAUK,MANIS RAYA,
-0.49,110.17,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,KETAPANG,SIMPANG HULU,SEKUCING LABAI,
0.97,111.23,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,NANGA BAYAN,
0.94,110.93,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
0.95,111.15,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,JASA,
0.94,111.25,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUAK MEDANG,
0.91,111.065,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
0.92,111.22,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUAK MEDANG,
0.917,110.993,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
0.93,111.08,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,RASAU,
0.87,110.875,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUNGAI SERIA,
0.88,111.18,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SUAK MEDANG,
0.89,110.9,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SENANING,
0.8,111.225,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,EMPURA,
0.81,111.02,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SEPILUK,
0.82,110.695,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,SEKAYAN,MALENGGANG,
0.84,111.06,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SEBADAK,
0.88,110.7,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,SEKAYAN,SEI TEKAM,
0.84,111.135,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SEBADAK,
0.755,111.23,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,EMPURA,
0.76,111.35,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,GUT JAYA BAKTI,
0.73,111.43,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,SWADAYA,
0.74,111.07,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HULU,SEBADAK,
0.67,110.875,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,PISANG,
0.71,110.995,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,KETORI,
0.66,111.115,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEI ANTU HULU,
0.56,111.245,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,MENGARET,
0.56,111.09,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEBETUNG,
0.63,111.01,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,KETORI,
0.64,111.175,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,BAGELANG JAYA,
0.63,111.225,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,BAGELANG JAYA,
0.58,110.945,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,BALAI SEBUT,
0.59,111.15,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,TERDUK DAMPAK,
0.58,111.175,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,TERDUK DAMPAK,
0.5,111.05,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEI TAPAH,
0.51,111.21,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,BATUK MULAU,
0.56,111.325,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU TENGAH,PANGGI AGUNG,
0.53,111.23,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,PAKET MULAU,
0.5,111.25,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,TABUK HULU,
0.53,110.97,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,JANGKANG,SEMIRAU,
0.54,111.61,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SINTANG,KETUNGAU HILIR,SUNGAI MALI,
0.54,110.44,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SANGGAU,KEMBAYAN,TANJUNG MERPATI,
0.53,111.09,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEI TAPAH,
0.48,111.08,NOAA19,7:10:46 AM,20160913,ASMC,KALIMANTAN BARAT,SEKADAU,BELITANG HULU,SEI TAPAH,
